box_12a_code	box_12b_code	box_12c_code	box_12d_code	box_15_1_state	box_15_2_state	box_1_wages	box_3_social_security_wages	box_4_social_security_tax_withheld	box_5_medicare_wages	box_6_medicare_wages_tax_withheld	box_7_social_security_tips	box_8_allocated_tips	box_10_dependent_care_benefits	box_11_nonqualified_plans	box_12a_value	box_12b_value	box_12c_value	box_12d_value	box_13_statutary_employee	box_13_retirement_plan	box_13_third_part_sick_pay	box_16_1_state_wages	box_17_1_state_income_tax	box_18_1_local_wages	box_19_1_local_income_tax	box_16_2_state_wages	box_17_2_state_income_tax	box_18_2_local_wages	box_19_2_local_income_tax	box_2_federal_tax_withheld	anomaly_consensus	cluster	box_15_1_state
None	E	H	D	CT	DE	55589.1	67260.53	5145.43	43977.97	1275.36	67260.53	43977.97	162	222	7155	502	756	875	0	0	1	29095.4	1475.41	45344.56	10246.48	27218.7	1352.7	53275.86	7621.26	10728.94	False	1	CT
H	E	None	None	NY	KS	41109.63	32598.78	2493.81	52232.34	1514.74	32598.78	52232.34	104	165	6581	656	158	882	0	1	0	19996.54	1798.99	49733.51	7403.5	19231.36	2372.35	42073.38	6098.11	12200.88	False	1	NY
P	None	None	None	OK	WI	145599.4	172097.86	13165.49	119385.15	3462.17	172097.86	119385.15	295	139	6071	348	124	519	1	1	0	69067.55	2812.23	158657.83	28699.81	76658.1	3844.2	130735.64	28822.65	50764.02	False	4	OK
None	None	E	H	NM	AR	200903.38	146168.51	11181.89	148054.36	4293.58	146168.51	148054.36	272	233	2206	172	660	948	0	1	1	109767.32	4066.31	229216.19	29662.99	100013.3	4471.76	147768.58	30454.76	53075.27	False	4	NM
D	G	G	E	FL	IA	208605.79	227288.28	17387.55	169065.6	4902.9	227288.28	169065.6	115	279	5062	367	533	992	0	0	0	106594.75	3545.72	209702.69	39028.95	112343.69	3386.19	152838.63	37206.16	66817.73	False	3	FL
None	E	G	P	MA	AK	155313.97	193088.18	14771.25	144021.28	4176.62	193088.18	144021.28	286	137	3305	333	741	362	0	0	0	74149.33	6356.56	143582.53	19465.98	78743.69	5603.64	129621.3	16011.31	43353.1	False	4	MA
H	D	G	E	WY	NH	54329.05	64334.5	4921.59	40409.02	1171.86	64334.5	40409.02	259	256	4441	888	889	487	0	0	1	24675.28	2234.88	65424.08	10113.61	24789.09	2218.25	53948.7	9104.1	19089.65	False	1	WY
E	None	H	None	CT	CO	75551.68	73363.83	5612.33	89925.86	2607.85	73363.83	89925.86	219	144	6759	864	633	550	0	0	1	36750.8	3239.61	89855.5	11968.66	39908.64	3146.31	53006.7	13893.82	14487.49	False	1	CT
P	None	E	D	ND	MI	221807.81	161347.6	12343.09	176339.73	5113.85	161347.6	176339.73	155	247	8184	400	306	997	1	1	0	100959.88	5588.14	185713.52	43179.45	110149.73	6609.58	162289.59	39002.39	60927.71	False	3	ND
None	G	None	None	ND	NJ	228789.36	179457.4	13728.49	219972.17	6379.19	179457.4	219972.17	197	215	8948	144	217	767	1	0	0	109138.49	6884.76	201023.21	43608.33	122518.87	9354.85	247996.95	24870.74	74933.59	False	5	ND
None	E	None	None	DE	TX	75843.94	68403.1	5232.84	53232.07	1543.73	68403.1	53232.07	185	254	5448	916	746	356	0	1	0	36456.55	2470.96	88864.72	14239.03	36876.2	2988.95	88990.57	10465.87	14954.69	False	1	DE
H	G	None	P	SC	MT	55220.86	44361.06	3393.62	43919.59	1273.67	44361.06	43919.59	167	166	5480	794	886	799	0	0	0	26013.59	3267.81	64805.67	9193.55	29514.71	2955.03	70157.11	9430.38	9050.42	False	0	SC
E	P	H	E	WA	WI	105051.77	125588.61	9607.53	118928.41	3448.92	125588.61	118928.41	228	211	8543	186	529	405	1	1	0	52886.01	4422.78	124396.33	14158.67	55437.88	4429.16	75256.51	12110.29	14395.87	False	4	WA
None	H	None	D	MI	MT	86286.94	90335.6	6910.67	67631.41	1961.31	90335.6	67631.41	267	259	7236	138	323	177	0	1	0	42876.97	5032.62	82626.27	8993.53	40122.56	5354.06	85363.24	16517.4	23792.16	False	0	MI
None	E	H	None	KY	IL	58503.19	59949.52	4586.14	68082.08	1974.38	59949.52	68082.08	161	226	3281	851	587	109	1	0	1	29162.33	2951.01	63920.7	8471.85	30031.54	3387.5	74745.35	8804.87	6616.31	False	1	KY
None	E	D	D	MD	IA	206734.41	236770.89	18112.97	146307.69	4242.92	236770.89	146307.69	260	295	7079	187	227	379	1	0	1	104861.42	5218.35	256626.8	29587.56	108827.11	3619.46	237459.77	23673.78	57609.62	False	3	MD
None	None	P	None	WY	WA	46500.44	57836.37	4424.48	51779.86	1501.62	57836.37	51779.86	216	178	2817	326	621	501	1	1	0	23395.34	1697.6	57200.22	8259.66	21389.49	2055.67	43538.13	8148.53	6463.86	False	1	WY
G	E	None	None	NE	PA	249501.21	254242.78	19449.57	224061.76	6497.79	254242.78	224061.76	150	164	6331	120	738	278	1	0	0	124132.88	6171.87	186737.87	28603.11	129509.36	8944.76	316985.0	38840.21	26149.11	False	3	NE
H	H	E	E	SD	UT	125261.12	141274.57	10807.5	159561.49	4627.28	141274.57	159561.49	253	162	1628	904	522	306	0	0	0	59837.4	4271.64	109369.97	23641.13	63405.02	4818.58	113829.29	13596.84	33952.65	False	4	SD
None	G	E	D	UT	AK	156956.51	191256.7	14631.14	150135.19	4353.92	191256.7	150135.19	217	228	7649	225	102	774	0	0	1	78988.79	7248.27	199727.67	25618.08	76343.13	5912.58	183076.9	19000.29	49327.56	False	4	UT
P	P	E	H	HI	ME	197245.86	158769.23	12145.85	161566.66	4685.43	158769.23	161566.66	255	248	6231	845	348	129	0	0	0	98023.45	10923.79	212534.52	22194.38	105072.19	12976.73	219687.45	35006.86	39585.04	False	5	HI
None	None	None	G	RI	WY	171182.99	135745.37	10384.52	187131.01	5426.8	135745.37	187131.01	131	141	5681	186	143	761	0	1	0	85177.2	5966.81	198051.34	20165.29	90525.37	4397.55	170417.43	31755.34	30035.23	False	4	RI
E	None	P	None	WY	TN	78966.9	96639.48	7392.92	70780.75	2052.64	96639.48	70780.75	167	239	3570	538	769	785	0	0	1	38206.59	5062.07	63683.19	13795.64	36884.95	3511.17	57519.2	12753.33	9636.87	False	1	WY
D	None	None	None	NM	MN	80728.34	79380.04	6072.57	56727.73	1645.1	79380.04	56727.73	231	195	3906	612	155	628	0	0	0	38770.94	2535.38	59173.88	13010.74	40905.09	2601.39	69873.48	8568.82	18898.41	False	1	NM
P	P	G	None	UT	SC	55449.41	54285.25	4152.82	50912.5	1476.46	54285.25	50912.5	222	296	7391	896	224	855	0	0	0	25153.0	1133.75	50738.52	6954.43	29120.06	1104.94	51689.77	10603.75	12431.44	False	1	UT
G	None	None	D	WY	TN	157368.78	185481.92	14189.37	142238.75	4124.92	185481.92	142238.75	100	123	2501	331	423	101	0	0	0	83749.5	4453.0	110546.93	25190.93	78428.06	6367.66	127617.51	16869.53	36095.25	False	4	WY
D	G	P	G	KY	AR	189547.9	206238.91	15777.28	168649.94	4890.85	206238.91	168649.94	100	230	2651	150	418	213	0	1	0	94630.26	7342.31	143425.44	34457.48	101455.28	7988.03	138661.67	37771.46	28538.94	False	3	KY
H	None	E	P	IA	IL	159804.84	168402.57	12882.8	152297.96	4416.64	168402.57	152297.96	274	286	9929	659	927	128	0	0	0	81665.55	2923.88	191829.19	20565.56	75474.32	2952.59	140963.16	19598.55	58155.55	False	4	IA
E	None	None	G	KY	WI	233973.58	212281.34	16239.52	237880.44	6898.53	212281.34	237880.44	188	199	2250	806	831	413	0	0	0	124739.21	11033.37	242065.46	33937.27	117156.92	10304.25	275829.46	36628.07	38524.8	False	3	KY
H	None	P	None	WV	NY	134685.0	153973.16	11778.95	159106.04	4614.08	153973.16	159106.04	212	182	4388	674	687	902	0	1	1	64445.15	3762.05	125449.64	14622.9	65843.88	3922.03	133226.24	25025.7	16067.97	False	4	WV
P	None	None	E	NC	AL	64501.11	80027.48	6122.1	72926.99	2114.88	80027.48	72926.99	172	293	3735	323	504	962	1	0	1	35157.89	2582.68	80077.56	7949.85	30278.72	2651.09	53050.06	11352.87	19264.03	False	1	NC
None	G	E	None	ND	OR	105171.36	109977.0	8413.24	97108.82	2816.16	109977.0	97108.82	156	151	6201	802	788	567	1	0	1	49731.43	2733.82	76582.21	17881.24	48685.85	2617.23	74484.83	20821.16	25044.6	False	1	ND
H	None	H	None	NJ	GA	203915.87	258533.69	19777.83	155658.58	4514.1	258533.69	155658.58	221	130	5102	401	946	751	1	0	0	111228.06	7515.3	164012.53	38201.97	97292.66	6737.87	196410.63	31853.48	28560.35	False	5	NJ
G	H	None	P	ID	DC	115862.37	115379.02	8826.5	120207.52	3486.02	115379.02	120207.52	132	117	5354	192	392	319	1	0	0	52756.83	4440.73	81494.96	15806.3	58588.47	4228.89	144098.37	22166.11	19434.07	False	4	ID
P	None	P	H	CT	IL	49974.19	42563.12	3256.08	58733.02	1703.26	42563.12	58733.02	163	205	8085	243	398	275	1	0	0	23953.78	1274.16	36197.55	7917.61	26549.08	1277.5	39857.22	5127.1	14446.69	False	1	CT
None	None	None	H	MS	OK	164929.43	210345.21	16091.41	152894.62	4433.94	210345.21	152894.62	158	171	3549	571	993	228	0	0	1	89457.36	3109.66	168314.87	20267.81	75474.16	3160.27	177928.14	30843.57	53560.76	False	4	MS
D	G	None	P	TN	MA	221039.62	211907.28	16210.91	190155.5	5514.51	211907.28	190155.5	197	291	5451	145	784	234	1	0	1	100640.16	5631.45	161101.44	36690.45	103419.91	7185.26	193044.5	42276.53	79018.49	False	3	TN
P	None	P	None	NC	ME	62491.8	44291.4	3388.29	45637.25	1323.48	44291.4	45637.25	285	203	4843	889	313	677	0	1	0	32078.04	1829.36	64797.1	12108.73	30014.0	1905.8	77483.69	6536.39	7172.15	False	1	NC
None	None	G	None	NJ	CT	51215.53	63839.56	4883.73	37704.29	1093.42	63839.56	37704.29	206	154	2326	149	410	535	0	0	1	27690.21	2082.03	47279.22	5153.0	25406.7	3041.72	49824.01	9196.63	9558.37	False	1	NJ
G	G	D	H	MS	IA	167224.69	177984.57	13615.82	185732.24	5386.23	177984.57	185732.24	130	111	4602	901	960	693	0	1	0	80831.73	5197.02	165121.6	33338.77	81899.69	6742.24	216706.35	22487.65	23224.07	False	4	MS
P	None	E	D	CO	NH	156978.09	198990.66	15222.79	137710.16	3993.59	198990.66	137710.16	144	281	2298	406	819	890	0	1	1	84448.96	5335.79	125199.02	16648.51	77233.6	4667.95	199621.04	18904.33	50732.16	False	4	CO
G	None	None	None	NV	TN	194984.98	202719.46	15508.04	186694.41	5414.14	202719.46	186694.41	240	300	5381	478	699	740	0	0	0	106756.67	5702.46	239225.66	30900.99	100938.37	6672.29	191212.02	29731.33	32518.78	False	3	NV
G	P	None	E	VT	MD	185723.53	201156.42	15388.47	144689.84	4196.01	201156.42	144689.84	281	209	1047	444	481	885	1	1	0	100378.27	3864.92	146142.95	36186.86	101411.37	4310.33	142613.09	34876.75	50542.64	False	4	VT
G	None	None	None	CA	MT	202171.43	176701.43	13517.66	198030.46	5742.88	176701.43	198030.46	152	102	3957	309	588	889	0	0	0	103572.6	7129.93	212485.37	26551.95	103487.06	7226.73	177090.97	37254.51	68562.57	False	0	CA
None	D	P	None	WI	AZ	150442.84	186095.55	14236.31	186275.0	5401.97	186095.55	186275.0	175	215	1705	973	727	433	1	0	1	73446.3	5364.73	193565.72	27893.66	70423.09	4506.15	115244.8	21333.96	51162.62	False	4	WI
H	None	E	G	WI	AK	196640.05	195203.57	14933.07	183363.01	5317.53	195203.57	183363.01	201	276	6829	694	247	978	0	0	0	100760.32	9015.26	142272.14	30860.13	101171.56	12268.58	229767.95	28842.57	37293.22	False	3	WI
P	P	D	H	KS	AK	153985.82	135841.52	10391.88	178295.25	5170.56	135841.52	178295.25	116	274	1484	889	589	324	0	0	0	71157.29	3092.67	183076.64	16365.49	76526.11	2736.75	139066.35	29592.16	29157.8	False	4	KS
E	D	None	None	PA	AL	78951.72	56591.69	4329.26	101281.72	2937.17	56591.69	101281.72	279	183	8599	216	489	966	0	0	0	40762.32	1422.6	96674.19	9367.81	42896.04	1978.39	98337.47	11601.91	26297.58	False	1	PA
None	E	E	None	MO	DC	236417.7	294361.1	22518.62	243468.13	7060.58	294361.1	243468.13	176	136	8050	695	661	720	0	1	0	119288.0	4304.21	246624.15	27484.85	114392.27	5509.81	291987.63	38054.25	34466.64	True	5	MO
D	P	None	None	VA	WV	187582.5	152116.37	11636.9	134793.0	3909.0	152116.37	134793.0	195	151	8739	444	447	334	1	1	1	88463.95	7025.66	193848.91	19120.97	94699.54	5457.04	138246.18	19774.86	27932.37	False	4	VA
H	None	D	G	KS	GA	113965.32	110642.3	8464.14	102110.46	2961.2	110642.3	102110.46	278	198	7099	608	703	256	0	0	0	57061.15	6328.84	83589.64	13736.97	51811.68	4724.32	111080.19	14144.97	40203.66	False	4	KS
None	H	H	D	HI	NC	175887.47	188003.92	14382.3	182603.28	5295.5	188003.92	182603.28	209	210	6098	361	835	588	0	1	1	91293.63	6852.46	188172.67	29902.66	87679.14	8354.21	214907.72	34183.89	48117.57	False	5	HI
G	H	None	G	OH	CO	78224.53	101466.49	7762.19	98726.19	2863.06	101466.49	98726.19	257	110	9066	246	400	616	0	0	0	36159.82	3630.48	85435.7	13488.35	41772.18	2938.15	56216.73	11029.91	9529.6	False	1	OH
H	None	P	G	SD	NE	184188.38	147289.56	11267.65	191355.16	5549.3	147289.56	191355.16	174	279	3348	392	933	174	1	1	0	95056.74	3456.59	221928.22	22581.25	96800.74	4136.6	143685.47	23797.43	40024.36	False	4	SD
None	P	E	None	MD	KS	227757.67	207415.25	15867.27	240221.22	6966.42	207415.25	240221.22	201	184	9724	641	504	696	1	0	1	119062.11	6936.75	179994.62	24144.68	122459.21	8445.23	220211.26	32369.87	61897.48	False	5	MD
H	None	D	D	DE	NH	109758.42	105952.9	8105.4	127129.89	3686.77	105952.9	127129.89	230	294	3232	281	758	856	1	1	0	58035.67	2593.28	81420.96	13109.26	55018.68	3249.4	112591.03	20959.85	31213.69	False	1	DE
D	None	D	E	MD	ND	207473.75	206217.32	15775.62	185299.56	5373.69	206217.32	185299.56	260	124	1849	510	795	454	1	0	1	109609.72	8684.26	154226.63	32046.96	100963.33	8586.25	245662.99	27848.14	40590.07	False	3	MD
H	E	None	H	CT	DC	50379.86	57145.11	4371.6	63120.83	1830.5	57145.11	63120.83	110	101	7305	935	882	655	1	0	0	27166.89	2107.83	49076.8	6826.99	24873.15	2479.37	49528.08	6436.07	9384.61	False	1	CT
D	G	None	None	IA	VT	245797.42	224347.0	17162.55	196902.38	5710.17	224347.0	196902.38	179	238	1745	941	429	684	0	0	0	126688.83	7812.94	264146.25	32779.85	131057.15	10923.87	235236.46	44132.37	84827.39	False	3	IA
E	D	G	P	HI	MO	164432.19	171487.67	13118.81	156086.4	4526.51	171487.67	156086.4	206	245	1680	766	576	898	0	0	0	78152.08	7083.35	171981.31	19261.2	83368.2	7217.16	197445.14	19877.57	35585.76	False	4	HI
None	E	E	None	WI	AK	45540.99	51511.76	3940.65	34667.59	1005.36	51511.76	34667.59	124	239	7440	873	409	735	1	1	0	24818.25	2923.09	55909.64	6199.27	21306.99	2486.47	35552.25	6509.42	5474.33	False	1	WI
P	None	P	D	UT	VT	138256.3	150815.16	11537.36	132975.96	3856.3	150815.16	132975.96	143	201	1112	451	995	578	0	0	1	65083.52	2672.56	143062.61	17003.04	72868.28	2575.08	115659.06	25783.5	19286.54	False	4	UT
E	None	D	None	RI	CT	158957.49	111999.86	8567.99	131824.88	3822.92	111999.86	131824.88	300	257	7041	856	996	302	1	1	1	86918.14	5640.13	143734.69	25217.93	77364.75	4855.7	177119.53	18006.43	38774.28	False	4	RI
None	D	P	None	CT	MO	200463.41	250675.08	19176.64	216068.87	6266.0	250675.08	216068.87	194	129	9960	956	370	180	0	0	0	109689.65	7936.04	248080.72	34652.27	92527.9	12477.85	148300.38	21244.2	28077.06	False	5	CT
None	H	None	None	CO	UT	84187.55	66876.55	5116.06	92307.24	2676.91	66876.55	92307.24	227	147	9684	239	559	947	0	1	1	38669.95	3484.9	86524.97	10671.73	39915.62	2355.65	71451.98	13184.76	28071.43	False	1	CO
D	G	H	None	OH	ID	100937.2	99122.51	7582.87	114635.2	3324.42	99122.51	114635.2	283	158	2990	288	244	283	0	0	1	47171.36	3753.91	74078.63	12218.35	52222.18	4327.41	72857.17	19243.04	13228.13	False	1	OH
P	E	D	E	KS	ID	242936.98	234276.61	17922.16	266555.97	7730.12	234276.61	266555.97	288	182	2883	346	785	529	0	1	0	127119.13	4974.4	241507.29	40701.49	121708.86	5202.7	313101.15	29906.03	32269.75	True	3	KS
P	P	None	P	IA	ND	214697.98	227817.27	17428.02	155683.01	4514.81	227817.27	155683.01	211	161	9831	466	356	693	0	1	0	98827.24	6972.98	211419.62	33616.91	107332.3	6484.72	211882.45	32279.02	33662.38	False	3	IA
None	E	None	None	NJ	FL	219025.4	160500.64	12278.3	239371.34	6941.77	160500.64	239371.34	115	150	2661	220	487	762	0	0	1	118030.83	7434.84	258934.19	33746.4	108162.64	4945.22	251825.15	28672.71	70447.67	False	5	NJ
H	None	G	D	WA	WI	241570.95	312718.61	23922.97	239401.35	6942.64	312718.61	239401.35	193	242	4731	245	160	403	0	1	1	132598.79	11556.04	299313.78	38968.88	109966.2	13521.17	308267.02	37974.62	62448.51	False	3	WA
D	None	D	None	TN	KS	112703.9	89879.77	6875.8	109287.81	3169.35	89879.77	109287.81	237	189	1299	229	542	617	1	0	1	56649.09	2329.47	90321.26	21165.51	56520.68	3132.78	130699.19	16300.25	34252.59	False	1	TN
None	P	H	None	UT	UT	197016.26	239554.06	18325.89	244286.26	7084.3	239554.06	244286.26	221	285	7081	349	580	992	1	0	1	96660.01	5662.94	138110.98	33388.42	107421.67	6050.33	187803.97	32578.65	23517.4	False	5	UT
None	None	P	H	MI	OK	200910.62	142497.6	10901.07	186557.99	5410.18	142497.6	186557.99	169	199	4903	282	344	467	0	0	0	108342.03	6136.28	149290.23	37389.58	107489.1	6550.08	164857.44	27939.43	45700.42	False	3	MI
None	None	None	None	OR	KY	159349.32	131684.57	10073.87	161490.79	4683.23	131684.57	161490.79	140	151	1934	329	343	693	1	0	0	79931.74	7541.08	174197.09	16237.89	78305.36	6610.07	150780.36	22951.49	29355.45	False	4	OR
P	E	None	None	RI	RI	236660.72	223343.17	17085.75	221303.74	6417.81	223343.17	221303.74	117	123	9641	516	540	336	0	1	0	127368.7	7779.66	199738.86	43897.31	106744.42	6673.97	287769.25	43950.58	38997.16	False	3	RI
G	D	H	None	NV	MT	138871.03	155828.07	11920.85	98205.07	2847.95	155828.07	98205.07	253	257	5799	818	625	230	0	0	0	72105.9	7182.13	118917.12	26219.97	65608.48	7456.85	160064.39	26698.52	41841.07	False	0	NV
None	None	D	None	IN	MA	207437.11	262034.05	20045.6	245902.14	7131.16	262034.05	245902.14	171	228	3552	307	706	762	0	1	0	110030.62	6518.11	159127.52	27591.55	106850.39	5519.66	238128.57	28654.12	75074.23	False	3	IN
D	D	H	H	ID	AZ	87868.87	96818.9	7406.65	69802.8	2024.28	96818.9	69802.8	267	147	8300	346	445	164	0	0	0	47694.52	4402.1	93273.54	13223.2	42400.93	3955.84	73173.2	16241.35	13191.88	False	1	ID
None	None	G	None	GA	LA	134488.76	174531.51	13351.66	116689.52	3384.0	174531.51	116689.52	170	177	6900	184	625	991	0	0	1	67077.38	7609.84	141671.0	15748.98	69553.17	6007.83	117714.19	22507.65	48712.89	False	4	GA
None	None	E	P	PA	NM	187376.37	149222.03	11415.49	208252.45	6039.32	149222.03	208252.45	291	230	1114	473	992	464	0	0	1	96508.52	3797.58	135866.85	28142.23	93935.68	4053.96	152943.44	19157.21	68510.0	False	4	PA
P	H	None	D	NC	GA	56507.77	56211.56	4300.18	53618.29	1554.93	56211.56	53618.29	198	250	2740	682	148	346	1	0	1	26959.97	2252.27	62712.68	6726.09	30680.41	2829.65	45765.24	10300.7	12430.3	False	1	NC
H	None	P	None	LA	MD	192915.75	184603.51	14122.17	144715.14	4196.74	184603.51	144715.14	259	278	3325	700	469	726	0	0	0	95440.62	6137.51	249525.98	37283.82	88134.53	5219.91	227307.03	24511.85	55426.25	False	3	LA
None	G	None	P	IA	NC	107694.41	134634.74	10299.56	130195.65	3775.67	134634.74	130195.65	203	119	2243	395	899	941	0	1	0	49868.32	2680.42	121375.23	17693.01	51436.06	2697.43	89299.16	17196.48	29719.87	False	4	IA
E	None	None	G	WV	NE	217114.59	170086.44	13011.61	173158.04	5021.58	170086.44	173158.04	185	131	3280	473	491	578	1	0	0	117525.59	8447.63	253418.64	32978.16	112196.32	8804.88	192472.86	27387.7	22014.93	False	3	WV
G	None	E	D	AR	FL	213308.17	177113.76	13549.2	256501.02	7438.53	177113.76	256501.02	219	124	5993	230	558	287	1	0	0	112827.45	12822.25	149486.31	40044.99	113257.6	11299.03	271769.89	33611.7	74709.41	False	3	AR
H	None	D	E	NY	MD	135710.43	124034.74	9488.66	176115.48	5107.35	124034.74	176115.48	104	296	1997	286	241	615	0	1	0	72246.25	8614.77	112262.04	17882.55	65380.92	7169.74	105494.64	26682.64	21690.08	False	4	NY
P	None	D	D	DE	CO	208324.85	150653.97	11525.03	184424.28	5348.3	150653.97	184424.28	277	146	7079	697	969	697	0	1	1	101770.8	7151.9	179392.05	33387.01	101054.93	6249.34	180285.63	23658.16	44023.02	False	3	DE
None	G	E	E	LA	CO	112004.03	100015.62	7651.19	115002.46	3335.07	100015.62	115002.46	159	225	2984	729	671	442	1	1	0	53925.06	2991.86	86115.1	17712.42	51647.08	2292.42	115157.85	15919.33	23835.79	False	1	LA
G	P	E	G	OK	MT	109000.71	110064.92	8419.97	89780.81	2603.64	110064.92	89780.81	176	251	4680	849	224	247	1	1	0	53221.29	4741.54	112863.26	19881.68	52487.92	5117.0	104345.42	11803.76	35175.81	False	0	OK
None	None	H	None	ND	FL	244854.97	262571.37	20086.71	233224.38	6763.51	262571.37	233224.38	138	102	3126	146	746	111	1	1	0	116722.04	6440.36	185461.07	45518.79	111478.14	7102.64	241235.56	34650.48	35933.56	False	5	ND
None	G	None	G	AZ	CO	128321.07	97121.64	7429.81	111140.19	3223.07	97121.64	111140.19	173	164	4288	334	318	564	0	1	1	61878.91	2907.5	99868.18	15961.8	65518.47	3135.87	139795.21	23312.98	34065.0	False	4	AZ
None	None	None	P	NM	AR	191923.94	203739.21	15586.05	248185.75	7197.39	203739.21	248185.75	199	166	5958	623	257	429	0	1	1	90514.37	7445.42	249335.08	33787.62	105336.55	6782.9	162932.33	34155.4	29939.91	False	3	NM
E	None	G	G	WY	WA	73630.51	83843.67	6414.04	72778.11	2110.57	83843.67	72778.11	291	141	5879	804	750	840	0	1	1	36046.13	2808.24	57035.22	7744.23	34069.06	2086.44	84712.24	11395.95	14313.63	False	1	WY
H	D	None	None	AZ	MI	116376.65	89988.64	6884.13	137665.35	3992.3	89988.64	137665.35	106	179	3190	297	281	650	1	1	0	62570.88	4316.04	96184.52	12179.9	56455.44	4234.12	118273.68	14210.66	16137.34	False	4	AZ
None	H	E	None	WV	HI	124608.3	119663.81	9154.28	149113.63	4324.3	119663.81	149113.63	157	286	9182	862	328	307	0	1	0	63749.54	3353.14	147162.3	19186.69	59466.48	3827.93	123703.65	19954.99	41083.45	False	4	WV
None	None	P	None	RI	HI	197619.79	217643.93	16649.76	163418.01	4739.12	217643.93	163418.01	243	262	3351	881	891	144	0	0	0	91863.1	8814.58	175090.06	33781.7	101559.64	8085.58	252020.1	39024.93	48186.05	False	3	RI
G	D	G	G	TX	NM	174788.81	138527.19	10597.33	213748.59	6198.71	138527.19	213748.59	283	165	4829	409	769	600	0	1	1	89726.05	9129.14	136215.33	20081.13	80136.54	9127.95	220811.46	19769.32	41285.06	False	3	TX
None	None	E	D	HI	MS	148380.49	113437.47	8677.97	185819.85	5388.78	113437.47	185819.85	105	295	4133	241	618	276	0	0	1	78498.87	5929.59	158502.87	26084.81	78505.38	4136.59	113311.54	17704.44	24920.16	False	4	HI
None	None	None	P	NV	VT	76521.46	73699.48	5638.01	58602.52	1699.47	73699.48	58602.52	180	152	8367	655	543	399	0	0	1	35596.79	2206.86	66749.32	13109.54	37757.56	1401.14	91542.15	14869.98	19442.09	False	1	NV
D	G	E	G	SD	IL	161217.28	186522.61	14268.98	165054.93	4786.59	186522.61	165054.93	300	167	2053	355	751	974	0	0	0	81120.45	3238.88	141286.77	18888.91	78598.45	3972.56	143011.68	23801.97	33315.36	False	4	SD
E	None	H	P	SD	FL	244140.43	271141.29	20742.31	239753.15	6952.84	271141.29	239753.15	275	204	6853	899	578	874	1	1	1	113883.62	11563.8	212098.53	46397.92	126514.4	10700.61	295103.06	25957.35	58084.8	False	3	SD
E	G	G	None	TN	GA	234470.44	234942.88	17973.13	248114.92	7195.33	234942.88	248114.92	157	214	7238	740	310	110	0	0	0	115976.93	9562.44	282795.09	28320.39	123233.94	9186.97	167025.93	26592.21	30593.23	False	3	TN
D	G	E	H	WY	ND	131714.17	146263.94	11189.19	101360.52	2939.46	146263.94	101360.52	116	233	2229	534	174	782	0	1	1	67043.9	5296.8	131349.4	20315.74	71451.7	5852.85	144918.88	19522.04	16318.73	False	4	WY
P	P	None	None	MS	NM	147152.82	120114.1	9188.73	171157.66	4963.57	120114.1	171157.66	132	247	8522	510	940	549	1	0	1	76733.11	4643.18	131681.49	28820.19	67476.99	6575.18	139635.31	18369.14	43344.23	False	4	MS
None	D	None	G	DC	DE	87673.15	99559.27	7616.28	70246.29	2037.14	99559.27	70246.29	191	256	6008	913	390	867	0	1	1	41481.07	4221.64	95476.12	17092.44	41158.92	4151.78	85002.52	17308.62	22066.5	False	1	DC
P	None	G	P	NH	RI	65489.6	53339.22	4080.45	46312.96	1343.08	53339.22	46312.96	158	262	7642	497	920	871	1	0	0	31230.39	3075.87	59355.28	6732.62	33691.2	2356.43	48279.14	6566.55	19555.35	False	1	NH
H	None	None	P	LA	NE	228839.47	234367.9	17929.14	272320.44	7897.29	234367.9	272320.44	133	202	9473	767	315	276	0	0	0	111163.01	9032.38	224224.92	30851.46	121022.78	8338.38	222127.85	26334.76	78836.81	False	3	LA
